source_id,original_ext_source_id,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,col2mass,parallax,parallax_error,pmra,pmdec,pmra_error,pmdec_error,ra,dec,astrometric_chi2_al,astrometric_n_good_obs_al,phot_bp_rp_excess_factor,bp_rp,bp_g,phot_g_mean_mag,g_rp,phot_bp_mean_mag,visibility_periods_used
2207263408008700672,22534498+6233283,5,456082719,1,0,1,22534498+6233283,0.8306239795231548,0.25588008404972423,-2.272809501480231,-0.4599970985435732,0.5302600180176577,0.39313610120897247,343.43745178632093,62.557876758250586,304.0282,239,1.7386913,3.1925926,1.7600918,19.094433,1.4325008,20.854525,16
2207259697160885504,22534503+6228434,5,455943682,1,0,1,22534503+6228434,0.8858557363488141,0.41592186798900743,-1.8803885565878284,-3.9389017802193584,0.8404940480810558,0.6547651171371796,343.43766099125685,62.47873912788946,314.0155,233,1.8564754,3.5033264,1.9768982,19.727076,1.5264282,21.703974,15
2207263408011383808,22534508+6233513,2,456094099,1,0,1,22534508+6233513,,,,,,,343.43775153575433,62.56426968533336,2173.5137,40,,,,21.035357,,,5
2207259701456174464,22534507+6228391,5,455941617,1,0,1,22534507+6228391,1.3080587365852014,0.1003827295496712,-1.4525932282937934,-2.9744024533450757,0.1711195491429957,0.15377729222167996,343.43788494126784,62.47753280492454,448.5966,263,,,,17.300045,,,16
2207263476728206976,22534572+6234519,5,456123725,1,0,1,22534572+6234519,1.2995113759941037,0.29098817399888044,-1.958426415306179,-3.2931262840934457,0.5984987525300166,0.4439407105254455,343.44049609035466,62.58107818389525,340.6818,236,1.8173406,2.9058628,1.452343,19.205404,1.4535198,20.657747,16
2207258597644929920,22534636+6225373,5,455851827,1,0,1,22534636+6225373,1.0313184502609938,0.2968363986391976,-2.7241968191994146,-2.8208846845098923,0.5552329110547342,0.46520817419945515,343.4432188655157,62.42704403144584,395.3211,242,1.8100007,3.4095898,1.9169273,19.101357,1.4926624,21.018284,18
2207263201850267520,22534674+6233203,5,456078811,1,0,1,22534674+6233203,2.8413286081265885,1.1213046398056903,-9.284035158987969,5.420027301447513,2.136083453327267,1.6644074042482508,343.444759985097,62.55565814962954,5467.9873,229,2.1182704,3.2094173,1.5611267,19.140661,1.6482906,20.701788,17
2207258876822455552,22534729+6226522,5,455888882,1,0,1,22534729+6226522,0.32625027333722145,0.04670788947288127,-1.5776055817236596,-1.129802336756999,0.07918908870887385,0.06868723746384897,343.44706254852207,62.44784265251638,525.2695,272,1.4544342,2.3691711,1.2286291,15.571343,1.140542,16.799973,17
2207263476728215680,22534803+6235135,5,456134356,1,0,1,22534803+6235135,1.3924494938883258,0.1925635133149656,-0.4248529065314517,-3.5866827543511417,0.347649672494021,0.2905283505572808,343.45014171302773,62.587061833470926,305.804,217,1.8547579,3.3990936,1.8806419,18.430656,1.5184517,20.311298,16
2207264335721715200,22534825+6236391,5,456177031,1,0,1,22534825+6236391,0.3187548123129541,0.2890882057871168,-0.8990347170384745,-1.8063497982339007,0.5665700217251874,0.4634919911434867,343.4510676889934,62.61087948808012,228.3236,200,1.857765,2.9327965,1.45257,19.221306,1.4802265,20.673876,15
2207264614899021568,22534882+6238441,5,456238358,1,0,1,22534882+6238441,0.3882484062072067,0.1524703186261864,-0.34033145307331386,-0.5131547235345437,0.31597650296811236,0.24667747385272257,343.4534450602027,62.645586312396574,343.48785,216,1.6703912,3.373804,1.9708118,18.152048,1.4029922,20.12286,17
2207209909895653376,22534896+6223189,5,455783467,1,0,1,22534896+6223189,1.6999071661190424,0.36200267402317865,-2.591826222248782,-2.2964260309370217,0.6245665474878256,0.5534636480195912,343.45400578800167,62.38855895212673,673.99384,217,1.7841284,3.2956257,1.8268929,18.751726,1.4687328,20.578619,17
2207276743886655488,22534992+6239221,5,456257005,1,0,1,22534992+6239221,0.29974424748641837,0.048155033680679124,-3.8898351419704458,0.6820963232511403,0.08645931684565897,0.07387749266516141,343.4579565627677,62.656118769011435,281.7,227,1.4356368,2.2556696,1.148531,16.136244,1.1071386,17.284775,17
2207264271301688576,22535007+6235505,2,456152796,1,0,1,22535007+6235505,,,,,,,343.4587150083188,62.597300067625554,16477.85,205,1.8402748,3.0323963,1.5525398,16.998415,1.4798565,18.550955,16
2207264271296468736,22535026+6235461,5,456150586,1,0,1,22535026+6235461,1.392372562532349,0.19034449341345722,-1.3020553893336098,-3.0810491977927015,0.3397809560503359,0.280444302799482,343.45945363981417,62.596102250584295,445.55643,231,2.0193167,3.404705,1.7935677,18.292423,1.6111374,20.08599,17
2207264335725635456,22535051+6236385,5,456176729,1,0,1,22535051+6236385,1.5147708325382168,0.3226025554993267,-0.761407750186446,-3.516905419392449,0.7269550604823604,0.5365431847685747,343.46045129475044,62.61065205320653,266.42642,219,2.0089164,3.0244598,1.4501648,19.546957,1.574295,20.997122,15
2207263515387453184,22535049+6235187,5,456136929,1,0,1,22535049+6235187,2.7271809302847743,0.2964872184308905,2.36729301005575,1.9521402099094736,0.617962294156575,0.44834686189070655,343.46037729312843,62.588506832800114,6470.0444,229,1.6295677,3.2485857,1.8819008,16.797943,1.3666849,18.679844,16
2207263408008726528,22535057+6234415,5,456118733,1,0,1,22535057+6234415,1.0627176264630507,0.1269577433098095,-1.8851532395160513,-2.311918398318163,0.23280867655633322,0.18474146796561675,343.4606990815107,62.57817698265492,231.48213,232,1.6431905,2.9757004,1.6243649,18.09993,1.3513355,19.724295,16
2207264335724327936,22535061+6237102,5,456192354,1,0,1,22535061+6237102,0.9825249497751845,0.3465938190029574,-4.6980413979236246E-4,-2.554836563454163,0.8045668924999934,0.5842345664154566,343.4608353888511,62.6194823547134,292.1437,211,1.9621605,2.9766617,1.4326134,19.634666,1.5440483,21.06728,16
2207263408008716672,22535168+6234136,5,456105021,1,0,1,22535168+6234136,1.3758596352089019,0.2534349277007492,-0.3104383164911595,-3.862589355286995,0.4707218993593084,0.37871656240747603,343.4653363877603,62.570425947445834,389.182,246,1.9919201,3.6910439,2.0770798,18.908854,1.6139641,20.985933,17
2207277946477423744,22535255+6243574,5,456392937,1,0,1,22535255+6243574,0.10576081201677609,0.06264053275195339,-2.01310507286831,-0.524522389956962,0.11984768258784935,0.10250980698664881,343.46894799432914,62.732593961676415,263.52658,213,1.4516226,2.405942,1.2616081,16.614897,1.1443338,17.876505,16
2207263515382247040,22535268+6235220,5,456138532,1,0,1,22535268+6235220,1.1339894400328665,0.1637223394693944,-1.218389209502888,-2.9394936765246253,0.3274898370447314,0.2528500608253729,343.46949281351976,62.589430775388074,377.6348,226,1.7812877,3.5517654,2.0671902,18.18246,1.4845753,20.249651,17
2207258975605346688,22535282+6228486,5,455946285,1,0,1,22535282+6228486,1.2335662056546666,0.12686250242768404,-2.3948228682754427,-3.4347286527376046,0.21308697705228122,0.18804038721029587,343.47008710459136,62.480159429355815,418.11398,262,1.5919495,2.976984,1.6599178,17.739689,1.3170662,19.399607,17
2207258700724151168,22535303+6227105,5,455897885,1,0,1,22535303+6227105,0.8717741696460296,0.4712774674957733,-0.46529064801548425,-2.137047116002793,0.9110312445428738,0.7318526393608571,343.4709265640086,62.45290179067882,424.87814,254,1.9592983,2.7702427,1.2502518,19.746138,1.5199909,20.99639,16
2207258700724151296,22535372+6227122,5,455898740,1,0,1,22535372+6227122,1.2592210278429259,0.4664244390233612,1.0362413620377025,-2.020234758235735,0.8945273535729763,0.7131147362887441,343.47393754058896,62.453363161683484,346.242,252,2.1045165,2.7054253,1.1156769,19.864983,1.5897484,20.98066,16
2207263446667989120,22535395+6234504,5,456123008,1,0,1,22535395+6234504,1.6342864034439215,0.12325789375572986,-1.4007263124897609,-2.822830543246655,0.22243140231517325,0.18371350073504691,343.47476105231766,62.58063108616011,659.21423,247,1.6008719,3.091937,1.7578564,17.278019,1.3340807,19.035875,17
2207263511087889152,22535405+6235483,5,456151690,1,0,1,22535405+6235483,1.1686559012725068,0.028678841123184928,-0.09528789663103743,-2.780619670585688,0.05304974409064016,0.042297255458903366,343.47517033803956,62.59675645236108,297.4147,231,1.1989069,0.88147354,0.37442398,8.833272,0.50704956,9.207696,17
2207260178195975296,22535490+6232281,5,456053052,1,0,1,22535490+6232281,1.4165736738934178,0.4989667085671793,-2.636729546816785,-2.6847703058072065,1.1109600015409824,0.914093567926289,343.478732455721,62.541108825755465,304.74762,204,2.1939619,2.0743504,0.5411911,19.821554,1.5331593,20.362745,16
2207277877757954944,22535500+6243412,5,456384786,1,0,1,22535500+6243412,0.16176485575653288,0.04218816452058015,-2.6406941995682414,-1.0913778856938907,0.06927410259227622,0.06673622193996655,343.47917751378685,62.72809292888637,459.04095,220,1.445553,2.445694,1.2997227,14.887419,1.1459713,16.187141,17
2207263171790103808,22535527+6233218,5,456079517,1,0,1,22535527+6233218,1.14159669881839,0.08882048874693331,-0.9588713245021524,-2.95434915468973,0.2019377716721625,0.14669040153296398,343.48025143895984,62.556028766178585,272.50812,206,1.6134329,2.981822,1.6497192,17.089104,1.3321028,18.738823,15
2207263240509573248,22535561+6234000,5,456098247,1,0,1,22535561+6234000,0.1719766379489951,0.05144858228902742,-3.9816366427950136,-0.24654376070594525,0.11199578617595035,0.0800314002925357,343.4816654776279,62.566639536834074,222.76012,203,1.4802366,2.5514078,1.364151,16.32589,1.1872568,17.69004,15
2207263511090603776,22535598+6235334,5,456144193,1,0,1,22535598+6235334,1.30384997839904,0.1951285985814806,-1.688629435428807,-3.238301542540305,0.3745642184468263,0.3027899602814945,343.48327685281737,62.592578501215016,312.7535,217,1.9162477,3.4970398,1.9366074,18.51909,1.5604324,20.455698,16
2207258636304288768,22535623+6225594,5,455862695,1,0,1,22535623+6225594,0.6090121462209047,0.18564140375923877,-3.702684506949349,-1.2281928095109775,0.3188189522515045,0.277520377752418,343.48431785422554,62.43316171541288,443.9315,282,1.7041682,3.3902798,1.9643841,18.522636,1.4258957,20.48702,18
2207264919837327744,22535648+6238343,5,456233499,1,0,1,22535648+6238343,0.08475175849242246,0.11638585308415574,-1.1353611655012779,-0.3756508533937257,0.19775779284023023,0.1810364083886303,343.48532749761904,62.64287746190786,334.68582,220,1.5984756,3.0842571,1.7525024,17.540474,1.3317547,19.292976,16
2207211597822465024,22535670+6224086,5,455808092,1,0,1,22535670+6224086,0.9053520954236158,0.10614952576697465,-0.9181314028644388,-2.644664928592791,0.2147071948015951,0.17562445016137865,343.4862693863961,62.40240511055339,328.12415,206,1.6321898,2.9951334,1.6491661,17.18535,1.3459673,18.834517,17
2207263442371124352,22535683+6235007,5,456128113,1,0,1,22535683+6235007,1.9795538786154336,0.5216319766360822,1.3729510196281303,-4.119075870615595,1.2752439612583613,0.9143193140601844,343.48681517950274,62.58350485871253,345.82156,206,2.2029016,3.1860485,1.4971638,19.96593,1.6888847,21.463095,16
2207259903315364480,22535689+6230126,5,455987141,1,0,1,22535689+6230126,0.22911339526817623,0.2734205238908176,-0.6725521682814378,-2.32894673957027,0.6011671594248594,0.44636998229494557,343.4870142862858,62.50348579305357,293.71115,226,1.7723111,3.495388,2.0198402,19.190714,1.4755478,21.210554,17
2207277121843725056,22535737+6243018,5,456365336,1,0,1,22535737+6243018,0.22176125109520117,0.03872029528037955,-4.063242765662548,-1.4486377463517024,0.06500123147042097,0.06385401234346068,343.48901004537345,62.717141606237526,535.3968,235,1.4454119,2.4754696,1.3250952,14.787618,1.1503744,16.112713,17
2207264717978262528,22535740+6237541,5,456213963,1,0,1,22535740+6237541,1.1487467465998837,0.11897617463287102,-2.196737293165426,-2.9928247192079436,0.2556403502290851,0.1916471453952753,343.48916421865965,62.63169734969796,286.74103,215,1.613071,2.931923,1.6051311,17.97156,1.3267918,19.57669,16
2207265027215878528,22535743+6239397,5,456265774,1,0,1,22535743+6239397,0.05119047854605229,0.05384309114297643,-2.7435675867071527,-1.211728172778367,0.0941298904155604,0.08870706235713531,343.4892807727296,62.6610167272541,317.33234,231,1.4461334,2.457366,1.3091793,16.254137,1.1481867,17.563316,17
2207211387364403584,22535763+6223254,5,455786691,1,0,1,22535763+6223254,0.931352666683669,0.21236171786576227,-0.9793235885960826,-3.0188867488717848,0.38884972153115216,0.30906629933033397,343.49014258302657,62.39038591957379,328.8045,215,1.7868927,3.5738583,2.0845299,18.516981,1.4893284,20.601511,17
2207276778246385152,22535794+6240294,5,456290450,1,0,1,22535794+6240294,1.7586216409900863,0.4295797450027215,4.023026276458869,-8.308670360056258,0.7843861497051619,0.7339600526016222,343.4915611335162,62.67483817267668,5425.8755,198,2.0505009,3.2644196,1.6470165,17.858807,1.617403,19.505823,16
2207278045257668736,22535811+6244426,5,456415258,1,0,1,22535811+6244426,1.0186736992349164,0.11067650700796286,-2.574846873971639,-3.142860901515487,0.19296202678121516,0.19179265565971151,343.492111052606,62.74513034923378,332.4331,244,1.5564839,2.7817154,1.5102615,17.84302,1.2714539,19.353281,18
2207264644959361152,22535824+6236379,5,456176434,1,0,1,22535824+6236379,1.1350862613722226,0.08341192552011883,-1.627529560063485,-3.3812075734366434,0.16318043560216144,0.12386104225329209,343.4926583660779,62.61050158272163,341.10907,210,1.5436716,2.9811592,1.697113,16.779531,1.2840462,18.476645,15
2207258632004671744,22535832+6226328,5,455879234,1,0,1,22535832+6226328,1.0791311730444964,0.2396351140563568,-0.6436159130289458,-3.6375278248547662,0.4047500611398217,0.3486702897485152,343.4930118031274,62.44243252292743,395.36914,273,1.7507046,3.3298893,1.8791084,18.8972,1.4507809,20.776308,18
2207264919837331584,22535894+6238434,5,456237983,1,0,1,22535894+6238434,1.2103644752355316,0.09114250906156136,-1.0436380941852907,-2.366183696141479,0.1592802663724013,0.150231144001956,343.4955813635375,62.64537438848123,236.65588,212,1.4873452,2.6028519,1.403286,17.351927,1.1995659,18.755213,14
2207264713682874496,22535921+6237385,5,456206263,1,0,1,22535921+6237385,1.79308243261774,0.3404820233537512,-1.777780605230544,-3.1676650690764876,0.7229346853428151,0.5586685365374019,343.4967094014435,62.62733542369778,206.4362,190,1.9368596,3.2844963,1.7274361,19.609465,1.5570602,21.3369,15
2207263824625112704,22535945+6235102,5,456132756,1,0,1,22535945+6235102,1.0396713990045683,0.17826389125609318,-0.12608763490754293,-3.470072032758739,0.31745674604729485,0.2675605101930983,343.49770676543204,62.58614005972413,673.8681,221,1.7829355,3.6175404,2.1280422,17.770887,1.4894981,19.89893,17
2207263820328245760,22540035+6234534,5,456124533,1,0,1,22540035+6234534,1.157808726039761,0.3274688019165609,-1.2535124071880428,-2.572217196893555,0.6954103452323225,0.5193562841082617,343.50146877592863,62.581475691112175,303.29395,215,2.033942,3.3169765,1.7043438,19.347,1.6126328,21.051344,16
2207263893344574336,22540134+6236194,5,456167246,1,0,1,22540134+6236194,1.116775583353019,0.1008789535283732,-1.1945204088232635,-2.983524040044719,0.2008464742532984,0.14644643018510098,343.5055857519474,62.60537677802609,353.532,209,1.6325009,3.3515549,1.9750805,17.201233,1.3764744,19.176313,16
2207264752338008448,22540181+6237527,5,456213257,1,0,1,22540181+6237527,1.0955300687191787,0.13032306359881723,-1.5149876922694505,-2.4347714446350297,0.2463942167400768,0.20940681910502987,343.5075276874254,62.63128674973599,255.43153,209,1.6086504,2.901205,1.580616,18.038403,1.3205891,19.619019,16
2207264954210546816,22540194+6238255,5,456229148,1,0,1,22540194+6238255,1.2642679985719083,0.14093581592132784,-1.5072036270355311,-2.8159382005996916,0.25598376544820084,0.2336828395879843,343.50807118811844,62.64040357893061,355.89032,218,1.7808712,3.9263306,2.4224072,17.94288,1.5039234,20.365288,16
2207263893339361664,22540214+6236278,2,456171485,1,1,1,22540214+6236278,,,,,,,343.50898029199544,62.6077149201294,167597.78,146,1.9634283,3.0489244,1.4971714,16.384628,1.551753,17.8818,13
2207263893339361792,22540214+6236278,2,456171485,1,1,1,22540214+6236278,,,,,,,343.5091467946512,62.6079455392094,179.83383,88,,,,20.002367,,,7
2207264958496426240,22540271+6238389,5,456235819,1,0,1,22540271+6238389,0.3761704327224367,0.03799106372482378,-2.656616076504885,-1.7480405141059314,0.07094100074946583,0.06744419457813793,343.5112892129192,62.64414842383213,416.88712,210,1.4547818,2.5366192,1.3702927,14.704969,1.1663265,16.075262,16
2207263889047725568,22540344+6236025,5,456158755,1,0,1,22540344+6236025,1.2885218790395117,0.305300606236059,-1.1340714100471825,-3.415379100706509,0.6529705372729578,0.48528449023299824,343.5143213465546,62.60066791184683,324.84888,215,1.9210527,3.4934406,1.930521,19.233923,1.5629196,21.164444,16
2207276950045069184,22540370+6241201,5,456315537,1,0,1,22540370+6241201,0.0940926731110772,0.06147637416399966,-3.2798132523065826,-1.577876052487811,0.09955647832100811,0.0953976037302338,343.51541099268206,62.68889968760336,312.47922,217,1.4533939,2.4581947,1.3044453,16.254625,1.1537495,17.55907,16
2207264752338003072,22540382+6238211,5,456226977,1,0,1,22540382+6238211,1.0262164179444624,0.08150855315366484,-0.7875715303729474,-1.7199211422790825,0.14258659988668565,0.1265833295348744,343.5159244640472,62.639183930171725,1268.3574,228,1.4310172,2.3533497,1.2330198,15.422334,1.1203299,16.655354,16
2207263545447658496,22540404+6233334,5,456085265,1,0,1,22540404+6233334,2.8654157546058014,0.12265962328539845,41.39818110292231,-1.3359506266184964,0.21947215368436426,0.18860064026760007,343.5172368652835,62.559271931931946,295.73535,236,1.6410346,2.7267227,1.4044285,17.85537,1.3222942,19.259798,17
2207263824625108480,22540438+6235548,5,456154936,1,0,1,22540438+6235548,1.1786438132328017,0.06650596366457132,-1.182164018783824,-2.1773100132138286,0.1273276383900334,0.09996942285830213,343.51825302944457,62.598520172014524,373.59344,207,1.5019882,2.611577,1.4001961,16.279463,1.211381,17.679659,17
2207278015196906752,22540443+6244377,5,456412811,1,0,1,22540443+6244377,1.4418401274176196,0.24305569493943882,-1.3515832247249646,-2.896030729455148,0.4769286263897014,0.4237794731098394,343.51850814624567,62.74376756775786,274.83804,205,1.9033571,3.2750034,1.7376232,19.040148,1.5373802,20.777771,17
2207211803980893440,22540465+6226216,5,455873509,1,0,1,22540465+6226216,0.5240521989874649,0.041309754520598214,0.7369241363252068,-0.8761474790176171,0.07889624093611451,0.06762494057203189,343.51943752822945,62.43932771416995,373.2417,262,1.4663644,2.3708382,1.2211571,15.901875,1.1496811,17.123032,18
2207278354497672960,22540476+6247093,5,456487346,1,0,1,22540476+6247093,1.5406187246223124,0.3336767069176779,-2.2144971066408674,-2.7952856827597006,0.673776520379489,0.607226115805799,343.5198603390164,62.785901210226655,340.49094,244,1.8520308,3.2288246,1.7247868,19.73481,1.5040379,21.459597,17
2207264958491179520,22540491+6239051,5,456248643,1,0,1,22540491+6239051,0.7458102040783675,0.5334022682355531,2.1490221544940713,-1.5007320873359613,1.0446686663515001,0.808540159318939,343.5203795038637,62.65137821914939,260.88284,183,,,,19.789507,,,13
2207263614169815936,22540501+6234563,5,456125978,1,0,1,22540501+6234563,1.742980758870993,0.3335582876875715,-2.1309958848266577,-3.601132752735076,0.7963193328999449,0.5802526076545074,343.520856267742,62.582254088053716,267.2303,197,1.9125789,3.1686096,1.6346359,19.445354,1.5339737,21.07999,15
2207264683618538368,22540519+6237461,5,456210020,1,0,1,22540519+6237461,0.01960096656265686,0.07573303654523132,-1.7380330300219122,-0.34972006795085536,0.15097495789456658,0.12210491520970077,343.5215918123446,62.629478281599056,271.04492,194,1.480935,2.5549383,1.3666725,16.806479,1.1882658,18.173151,15
2207260148133155840,22540567+6232124,5,456045412,1,0,1,22540567+6232124,0.9260222558214765,0.08795266911584085,1.0153091607841391,-1.997459437693978,0.18952885088458135,0.14583960616772634,343.5236715545155,62.53677108201638,385.323,218,1.567211,3.0404882,1.734251,16.920757,1.3062372,18.655008,17
2207260590510158592,22540586+6233248,5,456081012,1,0,1,22540586+6233248,-0.06414546493198095,0.10466894112496705,-2.1549170541548013,-0.8164544039197131,0.1854746107806856,0.15896703084780187,343.5244173169559,62.55685788704878,346.01532,227,1.6993792,3.4662294,2.038208,17.395721,1.4280214,19.43393,17
2207258803803246208,22540607+6228033,5,455923967,1,0,1,22540607+6228033,0.5827011372349978,0.5570440651804967,0.5564947617615127,-2.127934711563256,1.0587766762766324,0.8833016149182892,343.52529748655263,62.46759791329928,309.4806,216,2.067844,2.7475548,1.1717281,19.94763,1.5758266,21.119358,17
2208039289559893888,22540625+6254536,5,456713552,1,0,1,22540625+6254536,0.11662069115760344,0.05551772151416042,-0.4227859538397941,-0.325643877338346,0.09349100184549769,0.08580183270368277,343.526102105172,62.914910736706915,335.628,257,1.4356683,2.3662643,1.2402954,16.587587,1.1259689,17.827883,19
2207278015196910208,22540658+6244346,5,456411316,1,0,1,22540658+6244346,1.0458468784481099,0.17972796391481852,-0.2526424143141849,-3.0457503290348944,0.3353488279572965,0.3437365351330312,343.5273774902379,62.74295222813964,290.9699,233,1.6596609,2.8678112,1.5169258,18.868834,1.3508854,20.38576,17
2207265061575632384,22540684+6239313,5,456261674,1,0,1,22540684+6239313,0.28963492889953973,0.05205915049042315,-1.699392240049427,-2.9089809535059277,0.0899611563161277,0.08768660259206831,343.5285040905032,62.658676459671746,388.13315,223,1.492155,2.7225065,1.5039902,15.871155,1.2185163,17.375145,17
2208039736236465792,22540723+6257086,5,456778712,1,0,1,22540723+6257086,0.14588503235218106,0.03733670548224488,-2.2140076294257574,-0.9045297290018368,0.061510308088705494,0.06152784936021305,343.5301567702992,62.952384992394464,415.11026,287,1.4395989,2.3948774,1.2613297,15.7623005,1.1335478,17.02363,19
2207264752338011264,22540731+6238098,5,456221555,1,0,1,22540731+6238098,0.8732515012173312,0.40680500666621433,-1.6857618638387524,-3.6772224599482146,0.7252460772586042,0.6382661262774355,343.53038783473806,62.63608238848967,4420.3467,225,2.182396,2.7609997,1.1250229,18.17572,1.6359768,19.300743,16
2207278015196913920,22540738+6244263,5,456407191,1,0,1,22540738+6244263,0.2293200840748239,0.045666492389488084,-2.237526017801743,0.9155960303799602,0.07733935036808984,0.07939006008668686,343.53070807805415,62.74062519054013,348.1568,245,1.430022,2.3225698,1.2081203,16.03749,1.1144495,17.245611,18
2207288391837783424,22540747+6252405,5,456649143,1,0,1,22540747+6252405,0.1425226476177753,0.08251593737000928,-2.5649514426644338,-2.172338845106998,0.13865286394234944,0.13091250587853817,343.53113302856946,62.87790164074327,356.13626,281,1.5711434,2.9953232,1.6907234,17.554712,1.3045998,19.245436,19
2207263927704313984,22540750+6236427,5,456178813,1,0,1,22540750+6236427,0.1795253535063285,0.06648666429473483,-1.6135191783328435,-0.569637647790443,0.12223364991317592,0.1081424451552125,343.53123448078287,62.61185853799803,487.25235,211,1.5511328,2.9496746,1.6635666,16.011152,1.286108,17.674719,16
2207287257966463616,22540793+6249039,5,456543274,1,0,1,22540793+6249039,0.20349813811336526,0.05353235308387498,-2.3069344411960135,-1.503864751950126,0.1018756334250841,0.100692099161761,343.53304199126313,62.817747468139146,298.98758,222,1.4725959,2.528966,1.3505211,16.516365,1.1784449,17.866886,18
2207259044321903616,22540797+6228450,5,455944491,1,0,1,22540797+6228450,0.44062131684357,0.2477543473687798,-0.7960682098131088,-0.6521769639579255,0.4578187833985396,0.39246180893662125,343.53323746557083,62.47915692047896,421.81226,256,1.724011,3.4085732,1.9688282,18.872993,1.439745,20.841822,18
2207260594809739264,22540926+6233368,5,456086890,1,0,1,22540926+6233368,0.2273019331797961,0.10699035733321458,-1.8474188248827816,-0.9984745576874545,0.1841667073949256,0.15694120267815218,343.53856343067133,62.56018155197946,336.50592,226,1.6006422,3.095316,1.7610855,17.387009,1.3342304,19.148094,17
2207284165590048000,22541001+6246442,5,456474991,1,0,1,22541001+6246442,1.6102857711345295,0.19331144287044078,-0.7651200257831978,-2.119196899433455,0.35480513016292103,0.35411181459046737,343.5416989425906,62.77892319908459,373.44492,254,1.7906967,3.600607,2.10738,18.842012,1.493227,20.949392,18
2207263652826427648,22541083+6235382,5,456146587,1,0,1,22541083+6235382,0.2913299079281555,0.064789384816867,-1.4942415049498972,-1.7024137008382643,0.12858815004389373,0.11718345904328259,343.54513207200216,62.59393625747466,223.2845,161,1.4575285,2.5203257,1.35429,16.251253,1.1660357,17.605543,14
2207263923404863360,22541135+6236549,5,456184857,1,0,1,22541135+6236549,1.9650351800759231,0.19509218003386522,-2.2618812338210574,-2.821220993934621,0.35237690987488773,0.3104238212190033,343.54726288512086,62.61526223205508,285.68726,206,1.7001672,2.9277744,1.5443172,18.55995,1.3834572,20.104267,16
2207211838340632192,22541143+6226342,5,455879905,1,0,1,22541143+6226342,0.29036671217723914,0.1331802423068284,-3.3026915756226445,-3.1978776012162684,0.22482540178605684,0.19791122558339766,343.5476096200568,62.44282335701136,392.53085,251,1.6918716,3.4527893,2.030466,17.707588,1.4223232,19.738054,18
2207264855417220608,22541154+6238510,5,456241718,1,0,1,22541154+6238510,0.45515240640060706,0.05290677715864453,0.5529735914108292,-0.1992185376293339,0.09261314273341399,0.0847810322064801,343.5480821159546,62.647501700604664,452.40546,225,1.490783,2.7219563,1.5045061,15.667575,1.2174501,17.172081,16
2207263652826425344,22541168+6235514,5,456153284,1,0,1,22541168+6235514,1.4484224930269696,0.10046675197844213,-0.743216017864576,-2.2149064306390787,0.20023719936798376,0.17018638532944494,343.54866875457145,62.59759836816686,324.28784,192,1.6235862,3.3401546,1.970459,17.249304,1.3696957,19.219763,15
2207265061572631680,22541170+6240007,5,456276196,1,0,1,22541170+6240007,3.498587227314515,0.1039308575166691,11.544326542901764,-21.383029131317546,0.18085507707629167,0.18261017457576062,343.54880629149784,62.666734451724054,277.31168,222,1.6523887,2.6401768,1.3213825,17.703316,1.3187943,19.024698,16
2207264786697758464,22541191+6238054,5,456219367,1,0,1,22541191+6238054,1.3410628923136798,0.08486252614361192,-0.36229117378221853,-2.6206852677088306,0.17045020000278518,0.14677831702912325,343.5496247360179,62.63482212861304,271.12503,212,1.5283607,2.9556484,1.6849899,17.2613,1.2706585,18.94629,16
2207211456084152064,22541219+6224215,5,455814479,1,0,1,22541219+6224215,0.41432992813809005,0.30366143977757015,-4.392123465851705,-4.728752802288593,0.660402857067535,0.4767753114844754,343.5507392820715,62.40596507305553,334.57614,229,1.8799584,3.007246,1.506649,18.967297,1.500597,20.473946,17
2207259048621577600,22541226+6229040,5,455953783,1,0,1,22541226+6229040,-0.06098307909195977,0.3187111170901352,-2.3752144088223752,-2.2808790339606944,0.7556449867005006,0.5534708857457998,343.55105008755174,62.48445684832836,299.97812,244,1.9180259,3.569109,2.0031776,19.469038,1.5659313,21.472216,17
2207276915685348096,22541227+6241154,5,456313129,1,0,1,22541227+6241154,1.1811009388811566,0.02906452071287279,-1.1103269836562526,-1.3464656095641145,0.05792537316073833,0.051307617260176165,343.55114946573025,62.68759042840787,244.9068,217,1.2272286,0.92029095,0.3712473,12.577554,0.54904366,12.948801,16
2207276915685340032,22541256+6241410,5,456325706,1,0,1,22541256+6241410,0.4495942989992767,0.09996182611253597,-2.1080694699129805,-0.7760136647710014,0.17511621802397997,0.17279738521285753,343.5523055564922,62.69471393165693,403.4014,237,1.6831126,3.373376,1.9621773,17.357075,1.4111986,19.319252,17
2207263652826430720,22541270+6235379,5,456146441,1,0,1,22541270+6235379,1.0694589926878186,0.079769888583469,-1.2910336360626202,-2.67378060030135,0.172994727821671,0.1303699904208268,343.5529075170832,62.593840734947726,299.77036,174,1.5327319,2.8789616,1.6132469,16.67293,1.2657146,18.286177,15
2207264026484086656,22541339+6237107,5,456192626,1,0,1,22541339+6237107,1.433214582896406,0.21473432814468235,-1.008101981076894,-1.9775616149544124,0.4023050888537376,0.35833239569730996,343.5558198922373,62.619638418907826,309.84058,221,1.6629323,3.1687088,1.7865887,18.780117,1.3821201,20.566706,16
